RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
18641,20043640,Dennis,513,France,Female,47,10,0.0,2,0,1,102416.84,1
18642,20043641,Waters,745,Germany,Female,35,3,0.0,1,0,0,26265.18,0
18643,20043642,Glazkov,556,France,Male,21,4,92310.54,1,1,0,176750.81,1
18644,20043643,H?,521,Spain,Male,38,5,166115.42,1,1,0,23235.38,1
18645,20043644,Lori,564,Spain,Male,33,7,105473.74,2,1,0,126471.13,0
18646,20043645,Schofield,768,France,Female,47,2,154344.49,1,1,0,141426.78,0
18647,20043646,Sadler,774,Spain,Female,32,1,105303.73,2,1,0,63705.9,0
18648,20043647,Williams,535,France,Male,45,4,58781.76,1,0,1,35450.53,0
18649,20043648,Lori,695,Spain,Male,31,1,89015.61,2,0,0,104220.5,0
18650,20043649,Zhou,516,Spain,Male,63,5,127786.28,2,1,1,126172.11,0
18651,20043650,Robinson,620,Spain,Female,49,3,121197.64,1,1,1,93208.22,1
18652,20043651,Siciliani,618,France,Female,43,1,0.0,2,1,1,64345.61,1
18653,20043652,Johnson,749,France,Male,43,10,0.0,1,0,0,9238.35,1
18654,20043653,Christian,590,France,Male,44,7,94435.45,1,0,0,114669.79,1
18655,20043654,Webb,422,Germany,Female,40,5,123311.39,1,0,1,173989.47,1
18656,20043655,Zimmer,640,France,Male,40,3,165896.0,2,1,1,27802.0,1
18657,20043656,Herrera,738,Germany,Male,53,10,151097.28,1,1,1,21556.95,1
18658,20043657,Yeh,850,Spain,Male,54,0,82453.96,4,1,1,28228.35,0
18659,20043658,Barnes,689,France,Male,32,10,127806.91,2,1,1,94815.04,0
18660,20043659,Boyle,587,France,Male,40,1,0.0,1,0,1,151843.54,0
18661,20043660,McKay,548,France,Male,36,10,0.0,2,0,1,133102.3,0
18662,20043661,Edmund la Touche,632,Spain,Female,25,6,170252.05,1,1,0,27557.18,1
18663,20043662,Castiglione,672,Spain,Male,47,1,110570.78,1,0,1,119924.8,0
18664,20043663,Lei,711,France,Male,20,1,0.0,1,1,0,69113.14,0
18665,20043664,Ch'iu,648,Spain,Female,18,3,137817.52,1,1,1,132770.11,0
18666,20043665,Whitworth,622,France,Male,28,3,150500.64,2,1,1,85606.83,1
18667,20043666,Arcuri,508,France,Female,34,2,92316.31,2,0,0,120373.84,0
18668,20043667,Laidley,708,France,Female,52,5,175509.8,1,1,1,31165.06,0
18669,20043668,Ozioma,498,Germany,Female,36,9,125211.55,1,1,1,110560.14,0
18670,20043669,Maclean,679,Spain,Male,57,5,0.0,2,0,0,124170.9,1
18671,20043670,Hancock,782,Spain,Female,44,3,127992.25,1,1,0,184800.27,0
18672,20043671,Milani,801,France,Male,45,7,146011.4,1,1,1,136675.22,1
18673,20043672,Riley,416,Spain,Female,51,7,99844.68,2,0,0,85578.63,1
18674,20043673,Folliero,784,France,Male,21,8,0.0,1,0,1,36483.52,0
18675,20043674,Townsend,529,France,Female,35,9,0.0,1,0,0,4888.91,0
18676,20043675,Yeh,559,Germany,Male,47,8,146798.81,1,1,1,81292.33,1
18677,20043676,Shepherdson,772,France,Male,41,5,100885.93,1,1,0,56787.8,0
18678,20043677,Pope,627,France,Male,33,4,114233.18,1,1,1,126551.65,0
18679,20043678,Welch,815,France,Male,39,6,191091.74,2,1,1,199645.45,0
18680,20043679,Krischock,608,Germany,Female,31,2,107511.52,1,0,1,12457.76,0
18681,20043680,Young,516,Spain,Female,31,5,121231.39,2,1,0,83087.13,0
18682,20043681,Standish,622,France,Female,47,1,81623.67,2,1,0,20560.69,1
18683,20043682,Grant,678,Spain,Male,47,7,109387.33,2,1,1,36536.93,1
18684,20043683,Allen,507,Spain,Female,46,9,0.0,1,1,0,54473.6,0
18685,20043684,Harriman,690,France,Female,38,5,120656.86,2,1,1,136602.8,1
18686,20043685,McDonald,524,France,Female,33,9,108122.39,2,1,1,72577.33,0
18687,20043686,Hagins,691,Germany,Male,19,3,128718.78,2,0,0,65731.53,1
18688,20043687,Palmer,724,France,Male,27,2,102945.01,2,1,1,195681.43,0
18689,20043688,Patrick,665,Spain,Male,24,1,0.0,1,0,0,137254.55,0
18690,20043689,Torreggiani,616,France,Female,39,1,143006.7,2,1,1,60176.1,1
18691,20043690,Iqbal,699,Spain,Male,39,4,94722.88,1,1,0,160523.33,1
18692,20043691,Tu,554,France,Male,50,2,139887.01,2,1,0,188426.13,1
18693,20043692,Yegorov,778,Germany,Female,34,4,0.0,2,1,0,160162.42,0
18694,20043693,Okeke,730,France,Female,50,1,118537.47,2,1,1,72929.96,0
18695,20043694,Kang,658,France,Female,37,2,0.0,2,1,1,194617.98,1
18696,20043695,Mao,551,France,Female,58,3,144453.75,1,0,1,4733.94,0
18697,20043696,Cox,606,France,Male,24,1,124616.23,2,1,1,99661.46,1
18698,20043697,Fu,601,Spain,Female,32,9,127209.0,2,1,0,114279.63,1
18699,20043698,Stevenson,602,Germany,Female,30,4,0.0,2,1,1,182266.01,0
18700,20043699,Kang,658,Germany,Female,38,2,100249.41,1,1,1,62980.96,1
18701,20043700,Ellis,610,Germany,Female,24,0,0.0,1,0,1,16459.37,0
18702,20043701,Morley,712,Germany,Male,49,7,0.0,1,1,1,179485.96,0
18703,20043702,Miller,547,France,Male,52,9,102556.18,2,0,0,198830.98,1
18704,20043703,Chu,519,France,Male,39,9,128548.49,2,1,0,26318.73,0
18705,20043704,McDonald,454,France,Male,60,3,105271.56,2,1,0,112572.02,0
18706,20043705,Ogbonnaya,604,France,Male,38,4,120727.97,1,1,0,23067.97,1
18707,20043706,Medland,515,Germany,Male,48,7,136855.24,1,1,0,193903.06,0
18708,20043707,Tu,523,Spain,Male,26,2,111093.01,1,1,0,142170.44,0
18709,20043708,Sorokina,607,France,Male,23,10,119035.35,2,1,0,175235.99,0
18710,20043709,Dale,756,Spain,Male,44,1,109044.6,3,0,1,144725.14,1
18711,20043710,Cockett,574,Germany,Male,38,7,0.0,1,1,0,73107.6,0
18712,20043711,Gosnell,688,France,Male,18,9,0.0,2,1,1,131766.67,0
18713,20043712,Eremenko,680,France,Female,34,8,157842.07,1,0,0,146955.71,1
18714,20043713,Somerville,850,Germany,Female,46,5,0.0,1,1,0,72927.68,0
18715,20043714,Samsonova,708,Spain,Female,43,10,84719.98,2,0,1,93717.55,1
18716,20043715,Caldwell,724,France,Male,30,8,80542.81,1,1,0,96670.2,0
18717,20043716,H?,521,Spain,Male,38,5,166115.42,1,1,0,23235.38,0
18718,20043717,Fu,482,France,Female,40,2,111063.73,1,1,1,122604.44,0
18719,20043718,Ibrahimova,700,Spain,Female,35,4,0.0,2,1,0,166164.3,0
18720,20043719,Mazzanti,750,France,Female,27,3,0.0,2,1,1,158338.39,0
18721,20043720,Cox,445,Spain,Male,37,9,123601.56,1,1,0,110520.48,1
18722,20043721,Huggins,676,France,Male,20,4,143129.41,2,0,0,181850.74,0
18723,20043722,Liao,691,Germany,Male,25,8,144974.55,2,0,0,65170.66,0
18724,20043723,Murphy,628,Spain,Male,34,7,0.0,1,1,1,103480.69,1
18725,20043724,Macnamara,608,France,Female,37,7,114510.85,1,1,0,51703.09,0
18726,20043725,Todd,579,France,Male,52,4,116324.53,2,1,1,162428.05,0
18727,20043726,Hammond,504,France,Male,49,3,91955.61,2,1,0,95804.33,1
18728,20043727,Mack,531,France,Female,55,5,132725.1,1,0,1,199661.5,0
18729,20043728,Vasiliev,530,France,Male,67,10,0.0,1,1,0,114566.47,1
18730,20043729,Lees,726,Spain,Male,44,3,0.0,1,0,0,136071.05,0
18731,20043730,Sung,543,Spain,Male,31,10,107879.04,2,1,0,96366.7,0
18732,20043731,Artamonova,602,Spain,Male,31,4,104498.79,1,1,0,102975.72,0
18733,20043732,Ko,784,France,Male,49,8,0.0,2,1,0,92455.96,0
18734,20043733,Yobachi,466,France,Male,40,8,112499.42,1,0,1,100843.82,0
18735,20043734,Mishin,633,France,Female,38,8,103729.79,1,0,0,55287.84,0
18736,20043735,Fleming,608,Spain,Female,32,8,0.0,1,0,0,174770.14,1
18737,20043736,Ogochukwu,458,France,Female,48,0,0.0,2,1,1,61759.33,1
18738,20043737,Doherty,680,France,Male,44,2,99219.47,2,1,1,91624.11,0
18739,20043738,Chifo,739,France,Male,40,5,0.0,2,0,1,172749.65,1
18740,20043739,Hu,833,France,Female,27,10,144751.81,2,0,0,189683.7,0
18741,20043740,Bird,627,France,Male,39,8,0.0,2,0,1,196668.51,0
18742,20043741,Hudson,465,France,Female,46,6,112713.34,1,0,1,166165.93,1
18743,20043742,Toscani,742,France,Female,28,4,0.0,2,1,0,75248.3,0
18744,20043743,Alexeeva,732,Spain,Male,33,6,117687.35,1,0,1,19653.08,1
18745,20043744,Rose,685,France,Male,42,9,153166.17,2,1,1,73977.23,1
18746,20043745,Fu,647,Spain,Female,45,0,136855.94,1,1,1,72950.14,0
18747,20043746,Ferguson,656,France,Male,47,5,0.0,1,1,1,127939.19,0
18748,20043747,Thomson,683,France,Female,31,8,0.0,1,1,1,124749.08,1
18749,20043748,McCarthy,742,France,Male,22,0,39539.39,2,1,1,8546.87,0
18750,20043749,Castiglione,472,Germany,Male,43,1,0.0,2,1,0,58440.43,0
18751,20043750,Shen,580,France,Male,48,5,82161.7,1,1,1,88550.28,0
18752,20043751,Fletcher,700,France,Female,49,5,100375.39,2,1,0,76068.95,0
18753,20043752,Chen,496,Germany,Female,35,9,130206.28,1,1,1,74158.8,0
18754,20043753,Hawkins,592,Germany,Male,36,3,171770.55,1,1,0,57675.88,0
18755,20043754,Hopetoun,731,Spain,Male,29,9,120586.54,2,0,1,65612.12,0
18756,20043755,McKinley,559,Germany,Male,28,8,0.0,1,1,1,36278.89,0
18757,20043756,Liang,657,France,Male,48,9,71264.02,1,1,1,705.18,0
18758,20043757,Francis,832,France,Male,27,5,0.0,2,1,1,34712.34,0
18759,20043758,Kent,521,France,Male,42,4,102500.34,2,0,1,154559.28,0
18760,20043759,MacDonald,709,Germany,Male,33,6,160389.82,2,0,1,50390.98,0
18761,20043760,Connor,738,France,Male,39,0,0.0,2,0,1,58257.23,0
18762,20043761,Evans,479,France,Male,44,8,98088.09,2,1,1,135334.24,0
18763,20043762,Swanson,850,France,Female,35,9,0.0,2,0,0,110900.43,1
18764,20043763,Fedorov,604,France,Male,41,2,0.0,2,0,0,82868.34,0
18765,20043764,Liao,607,Germany,Male,45,8,79551.12,2,0,0,92840.67,0
18766,20043765,Dunn,704,Spain,Female,18,5,0.0,1,1,0,155799.86,0
18767,20043766,Chu,733,Spain,Male,27,9,0.0,1,1,0,81014.5,0
18768,20043767,Napolitani,662,France,Male,48,2,133295.98,2,0,0,130224.73,1
18769,20043768,Rose,647,Germany,Male,33,6,143888.22,1,0,1,83056.22,1
18770,20043769,Martin,638,Spain,Female,32,4,142475.87,1,1,0,199249.29,1
18771,20043770,Emenike,658,France,Male,22,2,0.0,2,1,1,133457.52,0
18772,20043771,Winter-Irving,577,Germany,Female,49,3,0.0,2,1,1,153046.16,0
18773,20043772,Uspensky,634,France,Female,40,9,0.0,1,1,0,13182.43,0
18774,20043773,Gallo,646,Spain,Male,39,4,0.0,1,1,1,101515.76,0
18775,20043774,Tsao,634,Spain,Male,48,3,145729.71,2,1,1,54702.66,1
18776,20043775,Sorokina,717,Spain,Male,43,2,0.0,2,1,1,103570.8,0
18777,20043776,Chijindum,667,Germany,Male,39,2,89928.99,1,0,0,16287.38,0
18778,20043777,Cocci,734,France,Female,43,7,0.0,1,1,0,104222.8,0
18779,20043778,Gerasimov,670,Germany,Male,37,5,0.0,2,1,0,116253.1,0
18780,20043779,Sutherland,580,Germany,Male,55,7,0.0,1,0,0,78566.64,1
18781,20043780,Okechukwu,669,France,Male,33,5,0.0,2,1,0,69320.97,0
18782,20043781,Eluemuno,523,France,Female,45,4,79896.0,1,0,1,101918.96,0
18783,20043782,Chimaraoke,826,France,Male,35,8,0.0,1,1,1,174570.55,1
18784,20043783,Walker,592,France,Male,28,4,0.0,2,1,1,101371.72,0
18785,20043784,Romano,542,Spain,Female,26,1,181461.48,1,1,1,186612.47,0
18786,20043785,Hawdon,639,France,Male,47,8,130404.92,2,1,0,22527.27,0
18787,20043786,Maclean,602,Germany,Female,32,2,0.0,2,1,0,92455.96,0
18788,20043787,Mazzanti,727,Spain,Male,18,8,0.0,1,1,0,159823.16,1
18789,20043788,Cheng,637,Germany,Female,18,9,107879.04,2,0,0,139024.31,0
18790,20043789,Hurst,821,Spain,Male,43,3,116114.93,1,1,1,175296.76,0
18791,20043790,Levien,753,France,Male,54,7,0.0,1,1,0,153157.97,0
18792,20043791,Craig,600,France,Male,28,4,68423.89,1,0,1,173779.25,1
18793,20043792,Lori,789,France,Male,53,4,109848.6,1,1,0,85606.83,0
18794,20043793,Ch'in,726,Germany,Male,51,8,0.0,2,1,1,57213.46,1
18795,20043794,Wilson,722,Spain,Female,46,4,0.0,2,1,1,80985.88,1
18796,20043795,Robb,604,Spain,Female,50,7,56228.25,2,1,1,53931.05,0
18797,20043796,Chatfield,677,France,Male,58,8,112528.65,1,1,1,171762.87,0
18798,20043797,Azuka,711,France,Female,26,9,161434.36,1,0,1,129107.59,1
18799,20043798,Ebelegbulam,752,France,Male,42,1,103257.14,1,1,0,45563.94,0
18800,20043799,Waterhouse,687,Spain,Female,61,6,0.0,2,1,1,169920.92,0
18801,20043800,Traeger,668,France,Female,33,3,119096.55,1,1,1,2150.22,0
18802,20043801,Landman,717,France,Female,43,5,126345.55,2,1,0,96864.36,1
18803,20043802,Winter,538,France,Male,41,5,0.0,1,1,0,19448.93,1
18804,20043803,Evseev,533,France,Male,44,8,0.0,2,1,0,139094.12,0
18805,20043804,Yobachukwu,631,Germany,Male,37,5,133903.12,1,1,1,9002.8,0
18806,20043805,Udinesi,678,Spain,Male,52,4,139301.68,2,1,0,28269.86,0
18807,20043806,Fairley,782,Germany,Male,27,6,0.0,1,1,0,89286.29,1
18808,20043807,Collier,757,Germany,Female,30,3,0.0,1,1,0,131363.57,0
18809,20043808,Chou,642,France,Female,42,10,0.0,1,1,1,59890.29,0
18810,20043809,Perreault,586,France,Female,40,9,117199.8,2,1,1,177497.4,1
18811,20043810,Hampton,817,Spain,Male,40,7,0.0,1,1,1,98686.4,0
18812,20043811,Seppelt,715,France,Male,43,3,121498.11,2,1,1,103792.53,0
18813,20043812,Lori,695,Spain,Male,31,1,89015.61,2,0,0,104220.5,0
18814,20043813,Chukwujamuike,727,Spain,Female,34,10,102523.88,1,1,1,30990.16,1
18815,20043814,Nwokike,633,France,Female,44,5,0.0,2,1,1,172524.51,0
18816,20043815,Giordano,645,Spain,Female,40,6,109819.16,2,1,0,59259.44,0
18817,20043816,Pai,749,France,Male,34,1,0.0,2,0,0,140497.67,0
18818,20043817,Ch'ang,729,Spain,Female,35,2,143829.2,1,0,1,162809.2,0
18819,20043818,Pauley,725,France,Male,18,0,0.0,2,1,0,55701.62,1
18820,20043819,Nkemakolam,683,Spain,Male,20,7,118392.75,2,1,0,176678.72,0
18821,20043820,Swinton,678,Germany,Female,35,6,95927.04,2,1,1,146511.2,0
18822,20043821,Fu,687,Spain,Female,23,1,0.0,1,1,0,147955.91,0
18823,20043822,Esquivel,598,France,Female,35,6,114427.86,1,0,0,112333.22,1
18824,20043823,Wall,727,France,Male,30,1,105086.74,2,1,1,182775.08,1
18825,20043824,Chiemenam,753,France,Female,62,4,113899.92,1,0,0,198072.16,0
18826,20043825,Simmons,742,Germany,Female,40,3,111537.23,1,1,0,103792.53,1
18827,20043826,Lu,717,Germany,Male,19,9,126615.94,1,1,0,23702.42,1
18828,20043827,Jones,370,Spain,Female,45,6,0.0,1,1,0,103726.71,0
18829,20043828,Webb,656,Germany,Female,35,1,0.0,1,0,1,67046.83,1
18830,20043829,Okonkwo,672,France,Male,42,4,0.0,1,1,0,152541.89,1
18831,20043830,Ting,812,France,Female,36,9,157622.58,1,1,0,54113.38,0
18832,20043831,Archer,533,France,Male,45,7,135470.9,1,1,1,112256.57,0
18833,20043832,Davide,575,Spain,Female,35,6,147307.91,1,1,1,31257.1,0
18834,20043833,Lu,700,France,Male,38,3,81589.04,2,1,0,175480.93,0
18835,20043834,Shen,706,Germany,Female,20,2,208165.53,1,1,0,101397.86,0
18836,20043835,Kambinachi,717,Spain,Female,35,5,0.0,1,1,0,158323.81,0
18837,20043836,Chin,740,Spain,Male,49,7,71902.52,2,1,1,35770.84,1
18838,20043837,Onyemaechi,618,Spain,Female,21,7,125801.03,1,0,0,140724.64,1
18839,20043838,Fang,713,Spain,Male,38,4,0.0,2,1,0,56794.73,0
18840,20043839,McCarthy,688,Spain,Male,54,2,0.0,2,1,0,193476.04,0
18841,20043840,McCall,727,Germany,Female,35,7,0.0,2,0,1,162087.82,0
18842,20043841,Harrison,677,France,Female,55,10,131659.59,1,1,1,142331.39,1
18843,20043842,Pendred,668,France,Female,32,7,16893.59,2,1,1,107074.81,1
18844,20043843,Yudin,568,France,Female,18,1,0.0,1,1,1,17004.14,0
18845,20043844,Woods,721,Germany,Female,51,9,154741.45,1,1,0,30484.19,0
18846,20043845,Trouette,706,Germany,Female,27,8,0.0,1,1,0,156105.03,0
18847,20043846,Murphy,579,France,Male,27,10,95448.32,1,1,1,41820.65,0
18848,20043847,Harding,551,France,Male,44,7,0.0,2,1,1,6761.84,0
18849,20043848,Cocci,571,France,Female,43,1,157658.36,2,1,0,34475.14,0
18850,20043849,Sheppard,726,France,Male,44,8,132759.8,1,0,1,18369.33,0
18851,20043850,Hingston,626,Germany,Female,59,3,95128.86,1,1,1,53157.16,1
18852,20043851,Su,553,France,Female,22,8,101744.84,1,0,1,175423.69,1
18853,20043852,Hudson,645,Spain,Female,38,4,115378.94,2,0,1,140780.8,0
18854,20043853,Todd,655,France,Female,29,6,90778.76,2,1,0,88481.32,1
18855,20043854,Kanayochukwu,633,France,Male,38,8,132667.17,1,0,0,181221.09,0
18856,20043855,Hung,681,France,Male,53,1,117419.35,2,1,0,150401.53,1
18857,20043856,Carpenter,533,France,Male,32,6,0.0,1,0,1,19645.65,1
18858,20043857,Lung,664,France,Male,37,9,136820.99,2,1,1,42050.24,0
18859,20043858,Mort,782,Spain,Male,36,3,60374.98,2,1,0,110881.56,0
18860,20043859,Northern,603,France,Male,36,10,128707.31,2,0,0,183542.08,0
18861,20043860,Maduabuchim,658,Spain,Female,39,2,118886.55,1,1,1,56297.85,0
18862,20043861,Pirozzi,722,Spain,Male,18,4,140596.95,1,0,1,117547.76,0
18863,20043862,Yang,589,Spain,Female,45,9,187013.13,1,1,0,98162.44,0
18864,20043863,Liao,575,France,Male,18,6,126345.55,2,0,1,143049.72,1
18865,20043864,Campbell,841,France,Male,38,7,106234.02,1,0,1,160095.48,0
18866,20043865,Wong,682,France,Female,42,1,103302.37,2,0,1,187051.23,1
18867,20043866,H?,780,France,Female,48,8,0.0,1,1,1,174268.87,1
18868,20043867,Hsing,620,France,Female,46,9,113882.31,1,1,0,53353.36,0
18869,20043868,Ritchie,594,Spain,Female,40,8,125487.89,2,1,1,36479.27,1
18870,20043869,Burns,688,France,Female,49,5,118402.25,1,1,1,125920.54,1
18871,20043870,Nnachetam,528,France,Female,45,6,0.0,1,0,0,186948.35,0
18872,20043871,Duncan,604,Germany,Male,35,1,95386.82,2,1,0,54926.51,0
18873,20043872,Chamberlain,698,France,Male,64,6,0.0,3,0,0,82106.19,0
18874,20043873,Blackburn,574,France,Female,34,2,0.0,2,1,0,23822.04,0
18875,20043874,Burns,541,France,Female,56,6,0.0,2,1,0,181893.31,0
18876,20043875,Cruz,525,France,Female,29,7,116324.53,1,1,0,136827.96,0
18877,20043876,Lei,498,Spain,Male,32,1,0.0,1,1,0,140497.67,0
18878,20043877,Sinclair,510,Spain,Male,31,10,129810.6,1,1,1,61230.83,0
18879,20043878,Clements,533,France,Female,41,6,0.0,1,1,1,14858.1,0
18880,20043879,Doyle,632,France,Female,18,9,0.0,1,0,1,122190.22,0
18881,20043880,Saunders,580,Germany,Male,59,3,0.0,2,1,1,109742.8,1
18882,20043881,Porter,725,Spain,Male,33,6,145807.59,1,0,0,118368.2,0
18883,20043882,Small,604,Spain,Male,32,9,111739.4,1,1,0,54914.92,0
18884,20043883,Chandler,653,Germany,Female,37,7,0.0,2,0,0,179435.21,0
18885,20043884,Hardy,555,Spain,Male,40,3,121629.22,1,1,1,6726.53,0
18886,20043885,Capon,597,France,Female,60,8,0.0,2,1,1,118623.94,1
18887,20043886,Padovesi,728,Spain,Female,35,7,71269.89,2,0,1,125658.28,0
18888,20043887,Christopher,630,France,Female,53,3,160652.45,1,1,1,136592.24,1
18889,20043888,Mao,521,France,Male,31,5,0.0,1,1,0,39755.0,0
18890,20043889,Johnstone,775,Spain,Male,21,0,109876.82,2,0,0,146398.51,0
18891,20043890,Palermo,844,Germany,Male,39,0,0.0,2,0,1,112222.64,0
18892,20043891,Tilley,533,Spain,Male,50,5,147249.29,1,0,0,199909.32,1
18893,20043892,Lorenzo,534,Spain,Female,33,5,0.0,2,1,1,44719.5,0
18894,20043893,Carpenter,701,Germany,Male,48,5,154902.66,1,1,1,144880.81,0
18895,20043894,Clark,761,France,Male,67,9,96654.72,2,1,0,102566.46,0
18896,20043895,Olague,591,Spain,Female,39,7,0.0,1,0,0,87422.15,0
18897,20043896,Bykov,531,France,Female,45,9,0.0,2,1,0,52534.81,0
18898,20043897,Wan,597,France,Female,44,6,102025.08,4,0,0,99843.98,0
18899,20043898,Brown,755,France,Male,52,1,149571.94,2,1,1,144045.08,0
18900,20043899,Pai,749,France,Male,34,1,0.0,2,0,0,140497.67,0
18901,20043900,Elkins,511,Spain,Male,48,1,0.0,1,0,0,84531.79,1
18902,20043901,Vinogradoff,679,France,Male,55,3,0.0,1,0,0,145613.17,1
18903,20043902,Schnaars,793,Spain,Male,52,9,99462.8,1,1,0,170034.95,0
18904,20043903,Bales,545,France,Female,32,8,84113.41,1,1,0,54871.02,1
18905,20043904,Thornton,574,France,Female,28,5,53772.73,1,1,1,191746.23,0
18906,20043905,Gilchrist,578,France,Female,42,10,97378.54,1,1,0,13411.67,1
18907,20043906,Paramor,637,France,Male,40,7,0.0,1,0,0,130789.6,0
18908,20043907,Jensen,590,Germany,Male,37,5,0.0,1,1,0,9633.01,1
18909,20043908,Parkhill,705,France,Male,33,3,164003.05,2,1,1,121505.61,0
18910,20043909,Uvarov,761,Germany,Female,38,10,59568.57,2,0,0,10908.33,0
18911,20043910,Lorenzo,801,Spain,Male,36,4,112029.83,1,1,1,73418.29,0
18912,20043911,Endrizzi,749,France,Male,45,8,129101.3,2,1,0,16657.68,0
18913,20043912,Doherty,563,France,Male,43,8,92366.72,1,1,1,160060.9,1
18914,20043913,Iqbal,768,France,Female,47,5,121164.11,1,1,0,124170.9,1
18915,20043914,Kao,704,Germany,Female,30,7,153166.17,1,1,0,175795.87,0
18916,20043915,Chinomso,724,France,Male,48,9,0.0,1,1,1,181534.04,0
18917,20043916,Krylov,602,Germany,Male,37,9,0.0,2,0,1,197077.36,0
18918,20043917,McGregor,551,France,Male,39,9,79896.0,3,1,0,122506.78,0
18919,20043918,Palerma,734,Germany,Male,31,4,206868.78,2,1,0,68594.0,0
18920,20043919,Alekseeva,850,France,Female,48,6,0.0,1,1,1,40421.87,0
18921,20043920,Osborne,841,Germany,Male,43,4,0.0,2,0,1,25684.93,0
18922,20043921,Rivers,421,Spain,Male,45,1,140510.89,2,1,0,139911.58,0
18923,20043922,Nikitina,627,France,Male,29,8,122031.55,2,0,1,63495.86,1
18924,20043923,Buckley,575,France,Male,40,5,0.0,1,1,1,118971.74,0
18925,20043924,Genovese,471,France,Male,46,4,123906.22,1,1,1,68052.08,1
18926,20043925,P'eng,777,Spain,Male,44,7,139887.01,1,1,1,85687.09,0
18927,20043926,Poole,773,France,Male,45,2,118201.41,2,1,1,146573.66,0
18928,20043927,Storey,534,France,Female,30,3,114713.57,2,1,1,944.41,0
18929,20043928,Pinto,665,Spain,Male,36,3,0.0,2,0,0,151169.83,0
18930,20043929,Chukwualuka,637,France,Female,22,6,0.0,2,1,1,36483.52,0
18931,20043930,Vasilyeva,735,Spain,Male,44,1,0.0,1,1,1,119110.03,1
18932,20043931,Obialo,683,Spain,Female,38,6,152582.2,3,1,1,180022.39,0
18933,20043932,Wallis,568,Germany,Male,60,5,131326.47,2,1,0,40223.74,1
18934,20043933,Wilkins,612,Germany,Male,44,3,120702.67,1,1,1,13783.77,1
18935,20043934,Poole,773,France,Male,45,2,118201.41,2,1,1,146573.66,0
18936,20043935,Kao,708,France,Male,39,7,0.0,1,1,1,69454.24,1
18937,20043936,Pirozzi,607,France,Male,43,5,0.0,2,1,0,34857.46,0
18938,20043937,Bryan,608,Spain,Female,33,2,0.0,1,1,0,149613.77,0
18939,20043938,Tyler,618,Germany,Male,48,4,138547.97,1,0,1,50908.48,0
18940,20043939,Perkins,726,France,Female,40,5,0.0,1,1,1,89566.74,0
18941,20043940,Drury,703,France,Female,34,9,160903.2,2,0,1,113048.79,1
18942,20043941,Dike,583,France,Male,62,7,103267.8,2,1,1,74405.34,0
18943,20043942,Thompson,725,Germany,Male,19,6,112079.58,2,0,0,172674.36,0
18944,20043943,Childs,634,Germany,Female,47,9,133811.78,2,1,0,26136.13,1
18945,20043944,Trevisani,763,Germany,Female,39,0,139153.68,1,1,1,85421.48,0
18946,20043945,Meng,535,Germany,Male,38,3,126772.57,1,1,1,30730.95,1
18947,20043946,Willis,679,Germany,Male,35,7,47685.47,1,1,0,90821.66,0
18948,20043947,Pratt,591,Spain,Male,34,3,103121.33,2,1,0,93208.22,0
18949,20043948,Palmer,512,Germany,Female,31,7,0.0,2,0,0,108348.94,0
18950,20043949,Volkova,521,Germany,Male,35,0,0.0,1,1,1,111879.21,0
18951,20043950,Corby,743,France,Female,32,7,0.0,2,0,1,93091.02,0
18952,20043951,Fanucci,665,France,Female,40,8,169023.33,3,0,0,28391.52,0
18953,20043952,Ho,551,France,Male,50,6,0.0,1,1,0,77705.75,1
18954,20043953,Greco,723,Germany,Male,24,5,113146.98,2,0,1,38131.77,0
18955,20043954,Wiley,716,France,Male,42,2,0.0,2,1,0,48644.94,1
18956,20043955,Potter,763,Spain,Male,18,2,120962.59,1,0,1,167387.36,1
18957,20043956,Lamble,549,Germany,Female,34,6,143124.63,1,1,1,115700.2,1
18958,20043957,Heap,772,France,Male,41,5,137138.2,1,1,0,159888.1,1
18959,20043958,Johnston,564,Spain,Female,43,8,107304.39,2,0,1,43540.59,1
18960,20043959,King,569,France,Female,18,4,77168.87,2,1,0,44147.95,1
18961,20043960,Jibunoh,594,France,Male,58,8,103219.47,2,1,0,158585.17,0
18962,20043961,Sal,634,Spain,Male,33,5,98488.08,2,1,1,151677.31,0
18963,20043962,Harris,539,Spain,Male,43,5,76318.64,2,1,1,21807.16,1
18964,20043963,Lahti,464,France,Male,37,3,124730.26,1,1,0,147059.16,1
18965,20043964,Price,503,Germany,Female,37,9,113877.23,2,1,0,188274.6,0
18966,20043965,Grant,732,Germany,Male,50,7,201696.07,1,1,0,126565.21,0
18967,20043966,Golubov,576,Spain,Male,38,4,123365.34,2,1,0,76621.49,0
18968,20043967,Romero,687,France,Female,57,2,89763.84,3,1,0,17004.14,1
18969,20043968,McIntyre,678,France,Male,42,1,0.0,2,0,0,56307.51,0
18970,20043969,Brient,617,Spain,Male,63,8,0.0,2,1,0,146511.2,1
18971,20043970,Goforth,587,France,Male,18,2,0.0,1,1,0,56787.8,0
18972,20043971,Shah,576,Germany,Female,30,2,125681.51,2,0,1,25482.62,1
18973,20043972,Bellucci,654,Spain,Female,52,0,173306.13,1,1,0,117323.31,0
18974,20043973,Smith,787,Germany,Female,40,0,132057.92,1,1,1,107429.71,0
