RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
21642,20017358,Crace,748,France,Male,29,1,63832.43,1,1,1,177235.23,0
21643,20006857,Perez,526,Germany,Female,36,9,0.0,2,1,1,164128.41,0
21644,20023525,Kegley,775,Germany,Female,49,6,0.0,2,0,1,58976.85,0
21645,20006700,Macadam,724,France,Male,33,8,0.0,1,1,1,165162.4,0
21646,20008493,P'eng,629,France,Female,44,4,118962.58,1,0,0,2243.41,0
21647,20007958,Brown,603,Germany,Male,56,8,116322.27,2,0,1,131753.97,0
21648,20003461,Nicholson,632,Germany,Female,31,9,67238.98,2,1,0,16274.67,0
21649,20021291,Bruno,677,France,Male,39,9,107926.02,2,1,1,105887.04,0
21650,20004694,Palmer,711,France,Male,51,1,0.0,1,1,0,35608.88,1
21651,20006261,Capon,597,France,Female,60,8,0.0,2,1,1,118623.94,1
21652,20000419,Power,587,France,Male,36,8,81947.76,1,0,0,43982.41,0
21653,20020394,Reye,665,Spain,Female,47,7,0.0,2,1,0,41823.22,1
21654,20008651,Olisanugo,583,Germany,Female,29,7,110654.02,2,0,0,121316.07,0
21655,20016023,Pearson,619,France,Male,49,0,129068.54,1,0,0,175843.68,0
21656,20009811,Aiken,620,France,Female,30,9,109421.13,2,1,0,95583.45,0
21657,20002550,Lucchese,791,France,Male,44,7,0.0,2,0,0,133486.36,0
21658,20008253,Kuykendall,643,Spain,Female,37,2,0.0,1,0,0,106472.34,0
21659,20009540,McDonald,768,France,Male,50,8,0.0,2,1,1,440.2,0
21660,20010400,Chukwudi,791,Spain,Female,18,3,85141.79,1,1,0,170332.67,0
21661,20010936,Pugliesi,617,France,Male,42,10,0.0,1,1,1,148487.9,0
21662,20012280,Munroe,763,Spain,Male,53,1,0.0,1,1,0,72927.68,0
21663,20015078,Briggs,750,France,Female,25,3,189318.16,2,1,0,64679.3,0
21664,20022906,Schofield,768,France,Female,47,2,154344.49,1,1,0,141426.78,0
21665,20009319,Hunter,788,France,Male,36,7,99906.19,1,0,0,34180.33,0
21666,20004293,Manning,850,Germany,Female,51,7,133636.16,1,1,1,72274.84,0
21667,20014808,Perrodin,682,France,Male,28,0,0.0,1,1,0,47093.11,0
21668,20021963,Caldwell,670,Spain,Female,51,8,90432.92,1,1,1,86911.49,0
21669,20012094,McIntyre,800,France,Female,48,0,0.0,1,0,1,170226.47,0
21670,20023734,Chang,740,Germany,Female,37,2,0.0,2,0,1,154641.91,0
21671,20011783,Sims,537,Germany,Male,40,1,0.0,2,0,0,77271.91,0
21672,20023003,Chen,713,Spain,Male,55,4,137655.31,1,1,0,164825.04,0
21673,20009104,Dale,753,Spain,Female,41,7,79144.34,2,1,0,94677.83,1
21674,20015708,Macleod,725,Germany,Female,48,6,74458.25,1,1,0,95804.33,1
21675,20022498,Mao,644,Spain,Male,58,9,173459.45,1,1,0,93478.96,0
21676,20015227,Nicholson,532,France,Male,45,4,0.0,2,1,0,104118.93,0
21677,20016936,Howey,717,France,Male,50,7,57327.04,2,1,0,160129.99,1
21678,20011429,Wilson,642,Germany,Female,52,4,107720.64,1,1,0,116378.82,1
21679,20016368,Black,586,France,Male,43,7,125265.61,2,1,1,138510.01,0
21680,20019415,Disher,771,Spain,Female,32,3,109106.8,1,0,0,43595.9,0
21681,20003492,Siciliani,572,France,Female,18,6,151858.98,1,0,1,162452.65,0
21682,20002031,Stevenson,712,France,Female,28,0,0.0,2,1,1,46369.57,0
21683,20000632,Arcuri,711,France,Male,46,6,126384.42,4,0,1,194764.83,0
21684,20018441,O'Brien,564,Spain,Male,45,9,0.0,2,1,1,117036.38,0
21685,20001074,Corrie,610,Germany,Female,29,9,129068.54,1,1,1,123137.01,0
21686,20020966,Young,818,France,Male,60,10,0.0,2,0,1,73489.15,1
21687,20017770,Charlton,669,France,Female,23,1,116536.43,1,1,0,80120.19,0
21688,20023111,Trevisano,694,France,Male,32,8,0.0,2,1,0,1485.27,0
21689,20011950,Yu,702,Spain,Female,31,7,120777.88,2,1,1,125671.29,1
21690,20019655,Osborne,850,Spain,Female,27,5,0.0,1,0,1,174627.06,0
21691,20006045,Hirst,724,France,Male,31,3,83061.26,1,0,0,164717.95,0
21692,20022083,K'ung,673,Germany,Male,27,1,111359.55,2,0,1,154700.61,0
21693,20003035,Yusupova,771,France,Male,31,9,145731.83,2,0,0,28861.69,0
21694,20009728,Picot,715,Germany,Male,44,7,142015.76,2,1,1,157239.6,1
21695,20004229,Patterson,754,Germany,Male,43,3,75990.97,1,1,1,95941.55,0
21696,20017765,Chin,722,France,Female,37,3,0.0,1,1,1,16649.31,0
21697,20010744,Lamb,651,Germany,Female,32,10,103502.22,2,0,0,130483.56,0
21698,20019913,Forbes,554,France,Male,25,10,0.0,1,0,0,6175.53,0
21699,20017997,Marshall,701,France,Female,23,6,106807.64,3,1,0,83508.93,0
21700,20008698,Vinogradoff,710,France,Female,33,1,105473.74,3,1,0,36099.7,0
21701,20014742,Duncan,693,Spain,Male,41,5,0.0,1,0,1,140126.17,0
21702,20022421,McGregor,759,France,Male,49,2,119565.92,2,1,0,22487.45,1
21703,20013652,Endrizzi,677,Spain,Male,43,9,85679.25,1,0,0,89205.54,1
21704,20000028,Matthews,575,Germany,Female,40,2,114754.08,2,0,0,127429.56,1
21705,20017223,Malloy,553,Spain,Male,37,1,0.0,2,1,1,8247.0,0
21706,20006007,Yermakov,571,France,Male,35,3,0.0,2,1,1,47468.56,0
21707,20018679,Johnston,486,Spain,Male,41,4,82500.28,1,0,0,32462.39,0
21708,20006393,Onwuamaeze,725,France,Male,29,2,0.0,1,0,1,18581.84,0
21709,20007091,Hsiao,499,France,Male,36,7,0.0,1,1,0,70399.71,0
21710,20017838,Blakey,636,Germany,Male,31,3,0.0,2,0,0,111698.0,0
21711,20010725,Gallop,505,France,Female,30,3,124314.45,1,1,0,192449.02,0
21712,20012766,Aksenov,623,Germany,Male,60,4,0.0,2,0,1,143049.72,1
21713,20024623,Michael,748,Spain,Female,38,4,0.0,2,1,0,64421.02,0
21714,20011134,Ting,616,Germany,Female,34,2,0.0,1,1,0,55868.97,0
21715,20003841,Alekseeva,850,France,Female,48,6,0.0,1,1,1,40421.87,0
21716,20013735,Kanayochukwu,813,Germany,Female,58,4,118772.71,2,1,1,115227.02,0
21717,20011793,Abdulov,636,France,Male,38,9,126817.13,2,0,0,187048.72,0
21718,20002472,Evdokimov,562,Spain,Female,33,0,101648.5,2,0,1,140758.07,0
21719,20006087,Schofield,736,France,Female,36,10,162485.8,2,0,0,38153.19,0
21720,20015418,Chiu,692,France,Male,43,7,125927.51,1,1,0,35982.42,0
21721,20022566,Aleksandrova,712,Germany,Female,37,1,175739.36,1,0,1,111605.9,0
21722,20013345,Singh,528,Spain,Male,48,5,139422.37,1,0,0,147230.77,1
21723,20017729,Simpson,688,France,Female,37,5,0.0,2,0,1,171345.02,0
21724,20016305,Berry,727,Spain,Female,32,6,106770.82,2,0,1,10712.82,0
21725,20016585,Pearson,642,Spain,Female,36,9,0.0,2,1,1,141210.5,0
21726,20018273,Cremin,423,Germany,Female,42,5,0.0,3,1,0,36899.62,0
21727,20001289,McKissick,679,France,Female,31,7,0.0,2,0,1,133570.43,1
21728,20013283,Moore,530,Spain,Female,51,3,121205.15,2,1,0,187599.8,0
21729,20012967,Tang,641,Germany,Female,56,0,0.0,2,1,0,189703.65,0
21730,20010232,Black,704,France,Male,31,8,0.0,1,1,1,181490.42,0
21731,20000621,Nikitina,783,France,Male,39,9,97072.42,1,0,1,120830.73,1
21732,20019830,Coles,564,France,Female,36,4,133189.4,1,1,1,135630.32,1
21733,20003277,Baresi,394,France,Female,35,7,0.0,1,1,0,112222.64,0
21734,20021856,Ponce,645,Spain,Male,53,0,0.0,1,0,0,74800.99,1
21735,20011364,Genovese,762,Germany,Female,34,6,0.0,3,0,1,31962.77,0
21736,20021719,Ho,597,Germany,Male,33,3,139070.51,1,1,1,36267.21,1
21737,20014686,Afamefula,754,France,Female,37,3,161757.87,1,1,1,158323.81,0
21738,20006517,Tung,717,France,Male,33,8,0.0,2,1,1,187636.06,0
21739,20021033,Greco,533,Germany,Male,44,8,0.0,4,1,0,107499.39,0
21740,20011407,Vincent,692,Germany,Male,54,1,118723.11,2,0,0,79579.94,0
21741,20006136,Chiemenam,570,Germany,Female,36,2,132164.26,1,0,0,118522.73,0
21742,20010498,Palmer,591,France,Male,42,9,132122.42,1,1,0,20510.79,0
21743,20013226,Dodd,733,France,Female,37,4,0.0,2,1,1,177747.03,0
21744,20003402,Robinson,630,France,Female,44,6,53299.96,1,1,1,52534.81,0
21745,20002065,Power,645,France,Female,33,6,0.0,2,1,1,164924.11,0
21746,20017347,Ponomarev,793,France,Female,42,8,129834.67,1,1,1,81908.09,0
21747,20002834,Burgoyne,570,Germany,Male,31,6,124379.14,2,1,0,100423.88,1
21748,20023148,L?,803,France,Female,20,7,0.0,2,0,0,195877.06,0
21749,20000160,Iadanza,487,France,Male,47,9,0.0,2,1,1,161064.29,0
21750,20011480,Kelly,827,France,Male,29,9,137781.65,2,0,1,31520.4,1
21751,20006988,Duncan,625,France,Male,33,7,145056.59,1,0,0,101737.8,0
21752,20024316,Tang,597,France,Female,38,7,0.0,1,0,0,152305.47,0
21753,20018313,Pan,625,Germany,Male,54,6,140681.68,1,1,1,28144.07,0
21754,20017203,Manna,712,Germany,Male,41,4,0.0,2,1,1,87347.82,0
21755,20023443,Su,535,Germany,Female,45,8,0.0,2,0,1,51703.09,0
21756,20020225,Shah,638,France,Female,38,4,0.0,1,1,1,118929.64,0
21757,20005093,Gray,623,France,Male,43,1,95507.12,2,1,0,166144.98,0
21758,20023862,Holmwood,660,France,Male,43,1,116234.61,2,1,1,158408.23,1
21759,20024140,Cartagena,682,Spain,Female,44,3,131326.47,1,1,1,24802.77,0
21760,20020943,Lung,842,France,Male,61,7,0.0,2,1,0,44323.22,0
21761,20015380,Tu,658,France,Female,31,5,0.0,1,0,1,37688.31,0
21762,20011163,Li Fonti,522,France,Male,50,10,131441.51,1,0,1,80682.35,0
21763,20018107,Folliero,668,Germany,Female,37,3,87202.38,1,1,1,128124.7,0
21764,20024730,Gordon,713,Germany,Female,39,9,121286.27,2,0,1,31302.35,0
21765,20010727,Calabresi,607,Germany,Male,52,2,82559.42,1,1,0,98820.39,0
21766,20009982,Mao,747,Germany,Male,57,6,137388.01,3,0,1,117023.08,0
21767,20007021,Stanley,638,Germany,Male,41,0,0.0,1,1,1,68666.63,0
21768,20009145,Threatt,758,France,Female,19,4,107553.33,2,0,1,137254.55,0
21769,20013359,Ermakova,775,France,Male,28,1,112119.48,1,1,0,173912.29,0
21770,20005512,Genovese,718,Spain,Female,42,3,63669.42,2,1,1,189428.75,0
21771,20007805,Hsiung,619,Spain,Male,36,7,62094.71,1,0,1,135077.01,1
21772,20013515,McGregor,547,France,Female,20,3,156478.62,1,1,1,121883.87,0
21773,20015984,Nwabugwu,845,France,Male,37,6,0.0,1,1,1,191734.67,0
21774,20009179,MacDonald,449,Germany,Male,39,7,119794.67,2,1,1,83679.46,1
21775,20006697,Hancock,533,Germany,Male,37,7,0.0,1,1,1,33693.78,0
21776,20023767,Pai,766,France,Male,39,4,0.0,2,0,0,135088.58,0
21777,20022363,Smith,616,Germany,Female,40,1,133889.35,2,1,1,125110.02,0
21778,20002247,Ginikanwa,761,France,Male,36,2,0.0,1,1,0,82796.29,0
21779,20015836,Piccio,834,Germany,Male,42,4,0.0,2,1,0,167336.78,0
21780,20023726,Wu,681,Spain,Male,53,2,101609.77,2,1,0,162198.32,0
21781,20019781,Batty,750,France,Female,41,6,126362.57,2,0,1,18522.91,0
21782,20018598,Mazzanti,675,France,Male,29,7,106234.02,1,0,0,167984.61,0
21783,20023684,Abdullah,733,Germany,Male,43,4,125877.65,1,1,1,143301.49,1
21784,20019719,Ramirez,650,France,Male,43,2,0.0,1,1,1,112979.6,0
21785,20017508,Tung,541,France,Male,18,9,124923.35,1,1,0,31231.35,0
21786,20001403,Williams,519,France,Female,24,2,155455.43,2,1,0,163691.48,0
21787,20007628,Vasilyeva,717,Germany,Male,18,4,0.0,1,0,0,182531.74,1
21788,20014495,Lombardi,484,Spain,Female,46,1,102278.79,2,1,1,143357.03,0
21789,20009569,Sung,628,France,Female,34,8,0.0,1,1,1,143345.69,0
21790,20020798,Hollis,768,Spain,Male,45,1,0.0,1,0,0,183646.41,0
21791,20013938,Wearing,592,Germany,Female,43,9,136733.24,1,1,0,196993.69,0
21792,20011924,Caldwell,776,France,Male,45,5,0.0,2,0,0,157238.05,0
21793,20006281,Mao,626,Spain,Female,35,7,148790.61,2,0,1,101141.28,0
21794,20001199,Chamberlain,836,Germany,Female,30,0,0.0,2,1,0,94711.43,1
21795,20022089,Martin,611,France,Male,34,2,101430.3,2,1,0,199242.65,0
21796,20002181,Fanucci,800,Spain,Male,43,2,84745.03,2,1,0,37196.15,1
21797,20005605,Udegbulam,608,Spain,Male,54,1,111729.47,2,0,1,130224.73,0
21798,20009973,Dobie,771,France,Male,42,9,0.0,1,0,0,129892.93,0
21799,20010064,Lucchesi,618,France,Male,41,9,104308.77,2,1,0,153122.73,0
21800,20011121,Chin,666,France,Male,33,9,68432.45,2,1,1,104730.52,0
21801,20016926,Nwokeocha,724,France,Female,33,5,105021.28,2,1,1,107112.25,0
21802,20002770,Panicucci,498,France,Male,38,5,172274.01,2,0,0,88604.89,0
21803,20010073,Tate,704,Germany,Male,29,6,120170.07,2,0,1,99294.22,0
21804,20023482,Smith,618,Germany,Male,40,0,136911.07,1,1,0,129353.21,0
21805,20007919,He,710,Spain,Male,23,7,0.0,1,1,0,193201.86,0
21806,20018192,Murphy,591,Spain,Male,34,6,124339.9,2,0,1,83681.2,1
21807,20008870,Holt,717,Germany,Male,41,6,0.0,2,1,0,126144.96,0
21808,20008111,Hsieh,602,France,Female,32,2,113829.45,1,0,0,119890.86,0
21809,20006959,Yeh,761,Germany,Female,22,2,0.0,1,0,1,150245.81,0
21810,20013320,Onwubiko,633,France,Female,37,1,111723.08,2,1,0,64516.8,0
21811,20017500,T'ao,529,France,Female,58,3,139979.07,1,1,1,81313.51,0
21812,20001654,Greco,451,Spain,Male,38,1,0.0,2,0,1,11525.72,0
21813,20003536,Childs,681,Spain,Female,46,9,0.0,2,1,1,168023.6,0
21814,20024437,Bellucci,616,France,Male,44,6,0.0,1,1,0,106799.49,0
21815,20023084,Li Fonti,508,Germany,Female,60,4,0.0,1,1,0,127744.02,0
21816,20017063,Olisaemeka,763,France,Male,35,7,131769.04,2,1,1,9200.54,0
21817,20017174,O'Connor,740,Germany,Male,18,8,0.0,1,0,0,34607.14,0
21818,20014501,Johnstone,676,France,Female,42,6,0.0,1,1,1,38928.48,0
21819,20018970,Tikhonov,673,France,Male,39,4,0.0,1,0,1,54132.93,0
21820,20003532,Cremonesi,675,France,Female,54,5,0.0,1,0,0,8908.0,1
21821,20020942,Ringrose,614,France,Female,38,5,152522.47,1,0,0,99136.49,0
21822,20015910,Marchesi,618,France,Female,22,2,45408.85,2,1,0,40014.76,0
21823,20014914,Stevens,795,Spain,Female,45,10,0.0,1,1,1,24983.39,0
21824,20019776,Jennings,556,Spain,Female,39,1,77641.99,2,1,0,143086.09,0
21825,20005909,Ho,673,Spain,Male,22,10,125540.05,1,1,1,195192.4,0
21826,20019242,She,626,Germany,Male,28,8,119755.0,1,1,1,59747.63,0
21827,20012877,Matveyeva,552,France,Male,37,1,79388.33,1,1,1,8742.36,0
21828,20002432,Aksenov,522,Spain,Male,27,7,102723.35,1,1,1,109201.43,0
21829,20009766,Kharlamov,697,France,Male,33,7,0.0,1,1,1,144183.1,0
21830,20007274,Ruiz,817,Spain,Male,38,1,91893.32,1,0,0,1364.54,0
21831,20018067,Coffee,537,Spain,Female,25,3,125385.01,1,0,1,132959.33,0
21832,20021282,Marshall-Hall,717,Spain,Male,32,4,0.0,1,1,0,82158.14,0
21833,20001863,Sullivan,779,Spain,Male,66,2,112211.61,2,0,0,99377.27,0
21834,20016106,Munson,653,France,Male,46,9,0.0,1,0,0,176743.51,1
21835,20008603,Todd,613,Germany,Female,32,2,162150.42,1,1,0,189430.86,0
21836,20006740,Townsend,646,Germany,Male,35,2,151012.55,1,1,0,75578.67,0
21837,20019472,Otitodilinna,613,Spain,Female,43,2,0.0,2,1,0,162149.07,1
21838,20022503,Edgar,528,Germany,Male,36,3,135559.8,2,1,1,56307.51,0
21839,20024265,Fleming,728,Spain,Male,30,7,124447.73,2,0,1,79082.62,1
21840,20014115,Maclean,683,Germany,Female,30,3,136789.14,1,1,0,69372.88,0
21841,20019786,Clayton,575,France,Male,30,1,0.0,2,1,0,93718.16,0
21842,20013550,Nott,593,Germany,Male,37,1,135216.8,3,1,0,16436.56,0
21843,20000967,Obidimkpa,548,Germany,Female,39,9,0.0,1,0,0,20346.69,0
21844,20024466,Onwughara,774,France,Male,24,7,167181.01,1,1,0,163911.32,0
21845,20013045,McKay,584,France,Male,52,2,0.0,1,1,0,97577.17,0
21846,20024472,Ludowici,682,Germany,Female,38,5,165149.13,3,1,0,37392.56,0
21847,20002803,Lung,549,Spain,Male,31,2,71026.77,1,0,0,119357.93,0
21848,20008210,Forlonge,767,Spain,Female,46,10,118050.79,1,1,1,26215.85,0
21849,20003341,Ndubueze,494,France,Male,38,1,142905.51,1,1,1,134526.87,0
21850,20004619,Chidumaga,548,France,Male,51,4,0.0,2,1,1,117616.29,0
21851,20001439,Ma,683,France,Female,29,2,124447.73,1,1,0,64515.5,1
21852,20017352,Warlow-Davies,674,Germany,Male,51,6,105249.76,2,1,1,141501.45,1
21853,20007445,Paten,750,France,Male,36,6,0.0,2,0,0,77511.45,0
21854,20004632,Quinn,835,Germany,Male,44,3,160541.36,2,0,1,18210.36,0
21855,20006306,Schnaars,716,Spain,Female,18,3,0.0,2,0,0,147358.27,0
21856,20014266,Gray,794,France,Male,35,2,114519.57,1,0,1,131834.75,0
21857,20020535,Krylov,602,Germany,Male,37,9,0.0,2,0,1,197077.36,1
21858,20011362,Bennetts,638,Spain,Female,34,9,140273.47,2,1,0,154389.18,0
21859,20022387,Davison,600,France,Male,25,5,0.0,2,1,0,193305.35,1
21860,20011941,Davison,715,France,Male,59,2,0.0,1,0,1,121151.1,0
21861,20022090,Childs,617,Germany,Male,29,9,139532.34,1,1,0,56646.28,1
21862,20005831,Romano,552,France,Male,45,9,114268.85,2,0,0,129084.82,0
21863,20001256,Coles,565,France,Male,46,9,185379.02,1,1,1,79691.4,0
21864,20017802,Mitchell,743,France,Male,45,7,129669.32,3,1,0,41052.82,0
21865,20020780,Henderson,750,Germany,Female,46,9,109632.85,1,1,0,142917.54,1
21866,20008918,Woodard,534,Germany,Female,45,4,145150.28,1,0,0,114258.18,0
21867,20013549,Gardener,669,France,Male,48,9,152992.91,1,0,0,196549.85,0
21868,20014002,Chien,616,France,Male,40,7,0.0,1,0,1,79919.97,0
21869,20022907,Evans,622,France,Male,51,1,68881.59,2,1,0,171039.56,0
21870,20002468,Ferrari,588,France,Male,31,8,0.0,1,1,1,49133.45,0
21871,20004092,Clark,816,France,Male,23,5,153058.64,2,1,0,9452.88,0
21872,20021344,Turnbull,576,France,Male,41,1,0.0,1,1,1,93769.89,0
21873,20015774,Y?,600,Spain,Male,31,4,124125.26,1,1,1,36108.5,0
21874,20009031,Folliero,737,France,Female,60,1,165878.76,2,1,1,122268.75,0
21875,20002320,Rapuluolisa,679,Spain,Male,40,1,109137.12,2,0,0,126675.62,0
21876,20020613,Ross,528,France,Female,47,1,0.0,1,0,0,152665.85,0
21877,20020695,Ch'in,601,France,Female,40,7,112291.34,3,1,1,131768.98,1
21878,20000919,Pan,656,France,Female,21,5,148214.36,2,0,1,189664.43,0
21879,20002571,Clark,650,France,Male,51,7,0.0,2,0,0,54478.52,0
21880,20010546,Blesing,626,France,Female,49,8,134388.11,3,1,1,23180.37,1
21881,20004649,Neumann,637,France,Male,40,2,60280.62,2,1,1,124341.49,0
21882,20009949,Tyndall,610,France,Female,48,8,0.0,1,1,0,62980.96,0
21883,20004714,McEncroe,795,Spain,Female,39,8,102962.62,1,1,1,170819.01,0
21884,20000615,Ashton,699,France,Female,28,5,0.0,2,0,0,170528.63,0
21885,20010731,Ikechukwu,715,France,Male,18,4,0.0,2,0,1,4802.25,0
21886,20022138,Gray,522,Germany,Female,32,2,102540.61,2,1,1,39542.0,1
21887,20008536,Stephens,670,France,Female,31,3,154309.67,1,1,0,149402.59,0
21888,20012435,Nero,746,France,Male,47,5,123311.39,2,1,0,88721.84,0
21889,20004755,Mazzi,657,Germany,Female,46,2,169399.6,2,1,0,41879.99,1
21890,20023415,Tang,647,France,Male,38,6,117444.51,1,0,0,54272.12,0
21891,20009332,Brady,587,Spain,Female,44,0,0.0,1,1,1,153955.38,0
21892,20010614,Lettiere,803,Germany,Male,65,8,98186.7,2,0,0,33676.48,0
21893,20011025,Rivers,482,France,Female,39,1,0.0,3,1,1,47472.68,0
21894,20013298,Rowe,751,Germany,Male,38,4,112281.6,1,1,1,167848.02,0
21895,20022249,Artemiev,457,Spain,Male,30,3,123217.66,2,0,1,100015.79,0
21896,20004373,Kovaleva,737,France,Female,61,8,147832.15,1,0,1,175697.87,0
21897,20019071,Watt,708,France,Female,56,8,117265.21,1,1,0,8673.43,0
21898,20005725,Hayslett,698,France,Male,26,7,72788.03,2,1,1,75232.02,0
21899,20019831,Stone,614,Germany,Female,41,1,0.0,1,0,1,112507.63,0
21900,20003309,Nnonso,504,Spain,Male,38,5,148770.61,1,0,1,135163.76,0
21901,20012996,Henderson,791,France,Female,33,10,112544.45,2,1,0,77783.35,0
21902,20005196,Neumayer,628,Germany,Male,50,3,0.0,2,1,0,164137.36,1
21903,20019973,Forbes,597,France,Male,18,4,0.0,1,0,0,124641.42,1
21904,20006473,Ross,694,Germany,Female,56,4,0.0,2,1,0,154700.61,0
21905,20011026,Barker,544,Spain,Female,29,1,0.0,1,0,1,57896.27,0
21906,20010238,Maslova,620,Spain,Female,36,3,102609.0,1,0,1,134459.12,0
21907,20024494,McKenzie,733,France,Female,42,9,0.0,2,1,1,180698.32,0
21908,20023207,Bykov,609,France,Male,48,2,103430.11,2,1,1,23864.21,0
21909,20003317,Fitzgerald,547,Germany,Male,47,8,0.0,2,0,0,176433.6,1
21910,20012292,Tretiakov,646,Germany,Female,43,2,0.0,2,1,1,120219.14,0
21911,20015946,Thompson,609,Germany,Female,48,8,0.0,1,0,1,170142.09,0
21912,20001298,Vasilieva,430,Germany,Female,50,5,86102.27,2,0,1,175853.64,0
21913,20020517,Santiago,628,Spain,Male,38,3,115895.42,1,1,0,186300.59,0
21914,20001404,Willis,797,France,Male,36,9,70438.01,2,0,0,164117.69,0
21915,20001765,Burrows,712,France,Female,56,10,0.0,2,1,0,100365.51,0
21916,20009788,Chukwubuikem,702,Germany,Male,36,8,108393.35,2,1,0,161428.25,0
21917,20008932,Douglas,666,Spain,Female,41,0,0.0,1,1,1,125449.47,0
21918,20008626,Rhodes,642,France,Female,35,6,0.0,1,0,1,75808.1,0
21919,20006968,Gallo,582,France,Female,29,8,109786.82,1,0,1,59755.14,0
21920,20014744,Evseev,654,Germany,Female,35,1,0.0,1,0,1,92075.01,0
21921,20006357,De Luca,715,France,Male,47,5,0.0,2,0,0,197634.11,0
21922,20020608,Agafonova,780,Germany,Male,54,6,0.0,1,0,1,94170.84,0
21923,20022518,Sal,726,Germany,Female,38,7,132512.26,2,1,1,14353.43,0
21924,20018512,Fiorentini,577,Spain,Male,23,4,0.0,2,1,0,7554.68,0
21925,20007459,Barbour,632,Germany,Female,45,10,121215.9,2,1,0,170262.97,0
21926,20012199,Jefferson,603,Germany,Female,53,9,130806.99,1,1,1,166495.2,1
21927,20005733,Trevisano,551,Spain,Male,43,6,102967.41,2,1,0,105206.48,0
21928,20000282,Gibson,582,France,Male,46,4,61687.33,2,0,1,56787.8,0
21929,20024943,Hamilton,755,France,Female,32,9,0.0,2,0,0,127506.76,0
21930,20019576,Onyekachukwu,653,Spain,Male,36,9,0.0,1,0,0,83295.09,1
21931,20001110,Alley,743,Germany,Male,18,4,132436.34,1,0,0,72143.44,0
21932,20007988,Woolnough,501,France,Female,32,1,71816.74,1,1,0,119903.2,0
21933,20011747,Cattaneo,639,Germany,Female,29,1,121365.39,2,1,0,143287.58,0
21934,20013228,Manfrin,850,France,Male,23,4,106520.73,1,1,0,60622.61,0
21935,20011869,Szabados,725,Spain,Female,48,3,116623.31,1,0,0,136301.1,0
21936,20018362,Greco,600,France,Female,31,3,152324.66,2,1,0,30380.12,0
21937,20022968,Duncan,567,Spain,Female,41,10,0.0,2,1,1,63705.9,0
21938,20003382,Humphries,608,France,Female,62,7,129387.94,2,1,0,90424.09,1
21939,20009566,Pan,622,Germany,Male,28,9,87116.71,1,1,1,183575.01,0
21940,20023296,Harrison,622,France,Male,60,5,0.0,2,0,1,61843.73,0
21941,20002118,Golovanov,787,Spain,Female,24,4,102708.77,1,0,0,149613.77,0
21942,20009821,Ball,409,Spain,Female,18,0,0.0,3,1,0,168261.4,0
21943,20001990,Yefremov,645,France,Female,58,1,158271.74,1,0,1,117572.59,0
21944,20002155,Eames,540,Spain,Female,45,1,0.0,2,1,1,99017.34,1
21945,20003357,Lorimer,619,Germany,Male,48,9,0.0,1,1,1,109988.09,0
21946,20015324,Pinto,677,Spain,Female,42,4,0.0,2,1,0,120138.27,0
21947,20016572,Steere,766,Spain,Male,33,5,0.0,1,1,0,168460.12,0
21948,20022667,Connolly,828,France,Male,40,8,119984.07,1,0,1,97416.34,0
21949,20019518,Huang,648,Germany,Male,46,1,62732.65,1,0,1,36051.46,1
21950,20008006,Chou,642,France,Female,42,10,0.0,1,1,1,59890.29,1
21951,20003457,Grave,729,France,Male,27,6,0.0,1,1,0,38773.74,1
21952,20023912,Tokaryev,634,France,Female,44,2,98684.15,2,1,0,140201.21,1
21953,20002628,Bergamaschi,762,Spain,Male,47,7,138162.81,1,1,1,55470.78,0
21954,20016945,Holmes,706,Spain,Female,33,4,125889.3,1,1,1,87959.83,0
21955,20003453,Chiebuka,537,France,Male,27,9,103914.17,2,1,0,38019.74,0
21956,20002706,Chukwudi,718,Germany,Male,42,1,0.0,1,1,0,168753.34,0
21957,20009712,Jamieson,712,Spain,Male,40,4,78939.15,1,1,0,134594.99,1
21958,20008739,Kennedy,523,Germany,Female,37,2,0.0,1,0,1,126688.83,0
21959,20000588,Morrison,541,France,Female,57,5,0.0,2,1,1,2465.8,0
21960,20003526,Hill,618,France,Female,59,8,142120.91,1,0,0,177683.02,1
21961,20019170,Boulger,756,Germany,Male,40,6,139972.18,1,1,0,42028.16,1
21962,20018856,Lombardo,549,France,Male,50,2,46161.18,2,1,1,63082.88,0
21963,20017176,Yen,567,Spain,Male,39,7,0.0,1,0,0,33389.42,1
21964,20003247,Ndubueze,579,Germany,Male,26,5,75470.23,2,0,0,53520.03,0
21965,20009266,Echezonachukwu,656,France,Male,40,1,53667.44,1,0,0,74900.9,0
21966,20011867,Baryshnikov,655,France,Female,50,8,131694.97,1,1,1,190454.04,0
21967,20013259,Onyemere,596,Spain,Female,33,8,97036.22,1,0,0,124550.88,0
21968,20007439,Cartwright,847,France,Male,51,0,100116.82,1,0,1,131804.86,1
21969,20000826,Maslova,601,France,Female,40,6,107749.03,1,1,1,79169.73,0
21970,20005359,Hutchinson,756,France,Female,33,1,173331.52,2,1,1,135178.91,1
21971,20023047,Thorpe,669,Spain,Male,36,7,168165.84,2,1,0,149474.69,0
21972,20003256,Ball,648,France,Male,51,4,142243.54,1,1,0,147184.74,0
21973,20004829,Landseer,648,Germany,Male,24,3,86270.93,2,1,1,166799.93,1
